frame,time,knee_angle_r_angular_velocity_deg_per_s,knee_angle_r_angular_velocity_rad_per_s,knee_angle_l_angular_velocity_deg_per_s,knee_angle_l_angular_velocity_rad_per_s,tibia_r_linear_velocity_magnitude_mm_per_s,tibia_r_linear_velocity_magnitude_m_per_s,tibia_r_linear_velocity_x_m_per_s,tibia_r_linear_velocity_y_m_per_s,tibia_r_linear_velocity_z_m_per_s,tibia_l_linear_velocity_magnitude_mm_per_s,tibia_l_linear_velocity_magnitude_m_per_s,tibia_l_linear_velocity_x_m_per_s,tibia_l_linear_velocity_y_m_per_s,tibia_l_linear_velocity_z_m_per_s
95,3.95833,-97.71535766287289,-1.7054547209810031,131.81728271395815,2.3006455943907764,2081.9195773775864,2.0819195773775863,0.7078223255924763,-1.8258536600230926,0.7068487067549906,2329.2244216922045,2.3292244216922047,-1.3127711977571728,-1.5551633006153938,1.1328659661961862
96,4.0,-58.612007902692106,-1.0229725191069134,40.533014617117296,0.7074345608276855,1510.720797359633,1.510720797359633,0.9716218657021017,1.128016829576489,-0.25652740566399296,1692.2645265298736,1.6922645265298737,-1.2706395731230944,1.0930121531439627,0.23357811550857252
97,4.04167,-79.40820129782308,-1.3859345657334472,-114.25851536924183,-1.9941872916338146,804.2843964350558,0.8042843964350558,0.7829603629344564,-0.15023174061602462,0.10619267646088346,866.7083916247211,0.8667083916247211,-0.7229612861745008,0.06849313199963555,0.4730952395390414
98,4.08333,-45.30943663530505,-0.7907988515098143,-371.87164022031726,-6.490384516636308,2217.072960099825,2.2170729600998254,0.9840367736578272,1.8067389683716473,-0.8263040836533795,2582.0113420400844,2.5820113420400843,-0.0777285487046331,2.4506923274471815,-0.809226766321669
99,4.125,-23.761085922528377,-0.41470918319739447,-467.01355221325156,-8.150924137555691,887.1581595386257,0.8871581595386256,0.8425859272665989,0.1833482929519941,-0.20852328090608283,773.9342565379003,0.7739342565379003,0.13102651472025345,0.6574219240683421,-0.3867850819737167
100,4.16667,-6.387905084451835,-0.11148997602857096,-349.07858713148204,-6.092570693654269,772.1313949161744,0.7721313949161743,0.6855637342889238,0.2776171796637137,-0.22162571781855175,616.1283603437678,0.6161283603437678,0.09672344803724325,0.3517003033067912,-0.49655375104171506
101,4.20833,32.85173425570578,0.5733709277522746,-84.20134271804798,-1.4695906650300887,566.3681102884115,0.5663681102884115,0.4636342858558513,0.24224151743185013,-0.2171062702063567,405.71241536421974,0.40571241536421976,-0.10995168383740649,0.1663951077143036,-0.35330703266526337
102,4.25,101.10106009070608,1.7645463758394582,96.28654441809041,1.6805172254634453,167.34130702783014,0.16734130702783015,0.10197693877635572,0.09715828873826841,-0.09035532040249307,301.9276529925994,0.3019276529925994,-0.18178057779303491,-0.16681862472486628,-0.17403354740898125
103,4.29167,206.87049459191195,3.6105712558579866,93.32250296293537,1.628784942905386,440.8800089860118,0.44088000898601176,-0.4065771282563154,0.16094827526102648,-0.05626609807738835,148.41467071776273,0.14841467071776274,-0.12835953943386716,0.04584708601729844,-0.05872638099108339
104,4.33333,312.6905308858326,5.4574793037667995,75.15142190680805,1.3116397498291956,1126.2236445385217,1.1262236445385216,-1.1130400177268347,0.1322233041661658,-0.10972061926392532,132.19960207741852,0.13219960207741852,0.11471318786555096,-0.013214318270415373,0.06436614880353474
105,4.375,340.2335756936951,5.93819612168833,19.18876109361812,0.33490706046222407,1531.3635463115158,1.5313635463115158,-1.4765790205709064,-0.40253089262136493,0.05251273623696058,973.9621505060462,0.9739621505060462,0.4775559327171565,-0.816750989876867,0.231215099593791
106,4.41667,317.9980671602685,5.55011328692474,-40.218634610034584,-0.7019475946016491,1718.8899678176213,1.7188899678176213,-1.7117446979974076,0.00020597717416981703,0.15656553872174647,764.8702284531399,0.7648702284531399,0.7613660163778717,-0.05777659735463368,0.04483436491096351
107,4.45833,117.46980723887985,2.0502349080015225,-44.54413903307457,-0.7774418885932746,1642.0657237249366,1.6420657237249365,-1.519091473825256,0.6123797800812155,0.11718336115419022,1116.1957062012382,1.1161957062012382,0.9458546047879078,0.547996462392964,-0.225725050334224
108,4.5,-13.047697354763928,-0.2277252786443852,-63.819111042336054,-1.1138536133846344,1037.6371952232687,1.0376371952232686,-0.9336773657472665,0.2759979702112121,0.35883512375650684,856.0071827165176,0.8560071827165177,0.8510204422293703,-0.08867889506827761,0.025466788950829322
109,4.54167,-314.1371171438653,-5.482726996883574,-107.65662640681866,-1.8789625923884579,842.8066207269908,0.8428066207269908,-0.3431937320929863,0.7697595862252918,0.0033528506684309105,1429.6326211156593,1.4296326211156594,1.1624679423534336,0.7866554360953882,-0.2714607507913047
110,4.58333,-374.22408211091545,-6.531442373089086,-62.13966011583739,-1.0845416650915634,836.2962885408697,0.8362962885408697,-0.05758730082115838,0.769881405512182,-0.32149308928490866,1316.9828685847276,1.3169828685847276,0.9660402056235677,0.8319869844946626,-0.33016337606692653
111,4.625,-431.9411690775627,-7.538795575316986,-29.5291672513553,-0.515381193908234,529.0721548717823,0.5290721548717824,0.13955668748526528,0.07664067355568609,-0.5045468097171382,862.0379839587304,0.8620379839587303,0.7534523447383266,0.3427803473476039,-0.24066716325291707
112,4.66667,-327.0420167346073,-5.707959984381291,-37.50456523050971,-0.6545781478013806,483.75946041070966,0.48375946041070966,0.03990307110575209,-0.01605477640890296,-0.48184354785308725,822.8986198690089,0.8228986198690089,0.7508543861092576,0.2984952549010932,-0.15582173225946658
113,4.70833,-30.799792980888647,-0.5375577964491458,44.96661541479151,0.7848154924661476,540.5209461316684,0.5405209461316685,-0.1431691835433651,-0.5171210847104646,0.06520170119308893,775.5361564994855,0.7755361564994855,0.40293619773505557,-0.6310480807300224,0.2021807864258269
114,4.75,98.64510876398495,1.7216819389194513,131.63899111224958,2.297533818912308,332.3691780899881,0.3323691780899881,-0.06887218721598973,-0.32375034508958134,0.030192820780392347,572.0163785515202,0.5720163785515202,0.05234180379034049,-0.567558660248588,0.04837602798905009
115,4.79167,145.5004047166134,2.5394611252891908,211.7900568955318,3.69643381581315,758.4924599870928,0.7584924599870928,-0.22700043470704542,-0.6542006699278531,0.3095207553073498,891.3895636616962,0.8913895636616962,-0.4924588819073078,-0.7258521185980925,0.15873974222687234
116,4.83333,121.81195600926148,2.126019700656105,313.35999907275044,5.469163727865873,318.39096947498444,0.31839096947498446,0.0718997123432567,-0.20655312906705572,0.23138505932921782,1174.9112914687437,1.1749112914687436,-1.0929554629314355,-0.4198650757509848,-0.09786836584771473
117,4.875,38.8986215627962,0.6789090207580559,364.3071267107624,6.358358849582984,738.3472072821294,0.7383472072821293,0.44197981266601344,-0.5257452938921152,0.270928643091366,1676.8536435429025,1.6768536435429025,-1.5697395283740507,-0.5875613324957458,0.05027559526194951
118,4.91667,-33.60981548792718,-0.5866019412521137,306.3506572024196,5.346827633830703,921.9296821507887,0.9219296821507887,0.6080439029507785,-0.636669723770733,0.2736578406491161,1812.421073154581,1.8124210731545811,-1.5868824793332987,-0.7834913978366129,0.3909160686334558
119,4.95833,-60.82832942382318,-1.0616546269334597,124.43698880648562,2.171835165940503,1457.1792616378866,1.4571792616378867,0.8506595773646486,-1.0378476352114714,0.567998213088114,2017.7955428293308,2.017795542829331,-1.3615018578601157,-1.1463721555067883,0.9506010860419251
120,5.0,-108.07924456581287,-1.8863386707416239,-8.238835233470144,-0.14379480135336975,1182.089264338965,1.1820892643389649,1.1097914256550672,-0.40627281128544995,-0.025306584482030575,1288.960530038178,1.288960530038178,-1.184634090127896,-0.149671024975229,0.4854481484010591
121,5.04167,-78.09755004524641,-1.3630593860305962,-143.53081078071986,-2.5050852261805345,856.9078659309118,0.8569078659309118,0.8561090797092948,0.027017339345274335,0.02526653336483089,1015.1748748023106,1.0151748748023106,-0.7792431186193605,0.534344840913705,0.37126241326475246
122,5.08333,-51.355202565267206,-0.8963173727925509,-360.7448782957005,-6.296185885966204,1953.511093309081,1.953511093309081,1.068274118095644,1.4896124987663952,-0.675315188491678,2050.7468989427853,2.0507468989427853,0.03133249923808591,1.9352080097463915,-0.6779019671223526
123,5.125,1.0105874964213002,0.0176380791920381,-441.20594150324575,-7.7004963585931385,906.1808785256815,0.9061808785256814,0.8216905084650747,0.30013735070628034,-0.2364446311824358,792.5846069512515,0.7925846069512515,0.18667611167217518,0.6566552312533768,-0.4026739323256495
124,5.16667,-15.7651406278187,-0.2751536109953623,-373.33572658930905,-6.515937644308782,893.8747528515491,0.8938747528515492,0.81490792328716,-0.3671771993103844,0.010865295937457848,404.5651504546826,0.4045651504546826,0.2938736420556579,-0.0225773869242805,-0.27713084466914606
125,5.20833,34.555868261751414,0.6031136770529718,-70.02321046736243,-1.2221355754724317,511.353893239462,0.511353893239462,0.50290703659039,-0.01886288134226465,-0.09061737353562453,274.21725425550227,0.27421725425550225,-0.15292039469234908,-0.0781069795386007,-0.21379839841757364
126,5.25,104.67057865512223,1.8268462274995811,82.37832184042058,1.437772948382894,903.8871326027878,0.9038871326027877,0.17166051871489982,0.8472470548303427,-0.2640398509330199,784.6993573315674,0.7846993573315674,-0.0386457521050905,0.669345713817506,-0.40772037309281006
127,5.29167,206.46830216672458,3.6035516738118862,112.82348598759383,1.9691413040611985,463.02028000976816,0.46302028000976814,-0.3368631523806109,-0.2968474375077347,0.1131043549719151,443.3103213127974,0.4433103213127974,-0.12536643362171201,-0.3951958165856509,0.15693172036471506
128,5.33333,265.9018188598518,4.640862226145968,85.9722411263859,1.5004986729739123,946.418554080956,0.946418554080956,-0.9173560445833998,0.17939767640654428,-0.14826476545329195,118.81975170840266,0.11881975170840266,0.09736331448896023,-0.06628906389182385,0.015629408053921344
129,5.375,356.43434372763534,6.2209528652324355,39.71066606334969,0.6930818709654272,1489.5377441771655,1.4895377441771656,-1.4639133911553965,-0.274670561755451,0.015373907416508289,697.449553481344,0.697449553481344,0.39494406670611004,-0.5248298397846938,0.234539342321365
130,5.41667,357.49821442548864,6.239520911725465,-74.04182606718936,-1.2922736490614186,1769.1764439172339,1.769176443917234,-1.755986520933372,0.16735073242480497,0.13597926448110756,853.9713208432439,0.8539713208432439,0.8518600852935209,-0.05791391547074689,0.015728645883134086
131,5.45833,135.18040266712245,2.359343110713011,-37.12149411813815,-0.6478922956212196,1568.4588068003384,1.5684588068003384,-1.512313341213076,-0.09462344663622685,0.4049910986246056,889.0663201407662,0.8890663201407661,0.8056470538582022,-0.3661264665871908,0.08557544439043789
132,5.5,-8.013635439166897,-0.13986432346796412,-78.8694725686795,-1.3765319756348067,1551.0478484427467,1.5510478484427468,-1.0478330625456733,1.1402038123815363,0.08792364542965496,1335.284534741016,1.3352845347410158,1.0581555228053712,0.7412317476027721,-0.33744210558370274
133,5.54167,-293.47964852416817,-5.122186154342452,-60.15548820431192,-1.0499113323098543,568.3523751618847,0.5683523751618846,-0.40887756430047245,0.37036984551001656,0.13663724712081668,1018.973314808423,1.018973314808423,0.9585280111718899,0.32472301507871654,-0.1186829034390143
134,5.58333,-356.1573794677145,-6.216118926986468,-77.9592967420031,-1.3606464106872425,924.466507112943,0.924466507112943,-0.07232964983137492,0.8782170680756134,-0.27953805799845777,1531.522893785725,1.531522893785725,1.05687075947776,1.0580210747537901,-0.33042090933767954
135,5.625,-437.90207906006196,-7.6428330809265965,-30.521517485449202,-0.5327009728261091,479.202827997652,0.47920282799765196,0.09695088116705576,0.06404745799047033,-0.4649019252776198,914.8630905571483,0.9148630905571483,0.8311951392155255,0.2903248269923571,-0.24859728445845503
136,5.66667,-367.048612774652,-6.406206807795397,-33.5080515641416,-0.5848258257223069,905.4429228534761,0.9054429228534762,0.09486822307267205,-0.8627125076575931,-0.2579806890595245,956.6354203120483,0.9566354203120483,0.7350563659695455,-0.5967215951581314,0.1369919855874425
137,5.70833,-52.02272497725434,-0.9079678367125804,24.63168645219071,0.4299040289096087,405.7902956029985,0.4057902956029985,-0.09825251964325463,0.3226720193688002,-0.22559914517963361,574.9706287302924,0.5749706287302925,0.5226991838179551,0.19856387471214024,-0.13397453040728624
138,5.75,89.5456875167341,1.562867078128995,101.36367666821717,1.7691298997873455,248.59031992929064,0.24859031992929065,-0.09031026289564342,-0.22543057395252197,-0.05312494617129864,279.6902436778067,0.27969024367780665,0.1198783577675728,-0.2526653336483089,0.004005111719968665
139,5.79167,144.19461673398982,2.516670825659435,219.54441925528164,3.831772970383502,1278.7981107675855,1.2787981107675854,-0.30563150574785164,-1.1852727624075265,0.37019247627670365,1347.8204649771892,1.3478204649771892,-0.48373560554151174,-1.2202545524873671,0.30593904111206355
140,5.83333,120.38837842596313,2.101173584669965,272.82087290066966,4.761622500281658,276.5812400792541,0.2765812400792541,0.036103303078785356,0.26992920551858446,0.048290349746974846,998.7352612389167,0.9987352612389166,-0.9421511332804403,0.16509599543739398,-0.28734417758305997
141,5.875,55.170636501561276,0.96290925737321,380.1052767833929,6.634088584074568,470.88803578158496,0.47088803578158495,0.31361741243806057,-0.241531123066796,0.2550340711512618,1595.7943594469705,1.5957943594469706,-1.5371861948737018,-0.4264642959422634,-0.04179048000378732
142,5.91667,-18.701461444236873,-0.3264020771367074,327.9838497520554,5.7243980715397536,966.1675545222604,0.9661675545222604,0.6878536211548898,-0.6183663632104763,0.27921350276352974,1946.197711468295,1.946197711468295,-1.726942308978385,-0.8280282401626645,0.3460130446644357
143,5.95833,-71.9686205647513,-1.256089386973411,140.70451849939428,2.4557571202477013,1616.8878203370268,1.6168878203370267,0.9036799548511203,-1.2278785742193286,0.5385192380292533,2176.368359340138,2.1763683593401377,-1.3856384482912445,-1.3774710667573915,0.9587276914745755
144,6.0,-98.54735703791135,-1.7199758494499595,3.395018359382493,0.059254248536880626,1172.067893684085,1.172067893684085,1.0691252377269567,-0.47278055218961534,0.08481110146442217,1438.430181343495,1.438430181343495,-1.270611680380759,-0.17163620196517143,0.6520493527754128
145,6.04167,-52.34361767735726,-0.913568470874991,-145.47964463299786,-2.5390987934771103,900.5174616234698,0.9005174616234698,0.8915550336295389,0.07775638324910593,-0.10007629870567417,947.32164232039,0.94732164232039,-0.6807245222933456,0.5824004599651577,0.3079644833247334
146,6.08333,-58.1831700171651,-1.0154878860471765,-336.7416467432275,-5.87725046425696,1746.4835311990098,1.74648353119901,1.0102536606204833,1.3511683353711512,-0.4515931747077552,1753.8011837725933,1.7538011837725933,-0.12074161251176091,1.693733369165228,-0.4387565719011109
147,6.125,-33.21917332887918,-0.5797839493796267,-449.9326538994044,-7.8528062227807105,959.8212356239133,0.9598212356239133,0.9173504563009621,0.16745372101188988,-0.22734158440176416,757.0593498260059,0.757059349826006,0.26780680154535474,0.5732287541264295,-0.415724874944576
148,6.16667,-34.60873113645831,-0.6040363082686765,-411.0729992871135,-7.174577303608433,857.0273123923953,0.8570273123923953,0.816431296137791,-0.25594380367051184,-0.04928003892012873,514.0177418195194,0.5140177418195194,0.30851947737735763,0.014767419070341604,-0.41086724658707113
149,6.20833,26.95263111110589,0.47041215496425537,-89.77623111490435,-1.5668908229864607,637.4704138654588,0.6374704138654588,0.5342627853598634,-0.33611525610210713,0.08920952498884142,489.8994636436538,0.4898994636436538,-0.06886368122915738,-0.4811236564207666,-0.06147605320952878
150,6.25,98.38443749445598,1.7171323670008172,101.72064068283301,1.775360097153529,929.8680344321681,0.9298680344321681,0.19986937879686484,0.8677131757193826,-0.26791908771321815,906.5469305053057,0.9065469305053057,-0.08155694819194763,0.8085977267326451,-0.4016783759838288
151,6.29167,175.77000481845036,3.0677653103282565,119.88544028765678,2.0923956582226686,353.2942573471776,0.3532942573471776,-0.2739092329293963,-0.19698283756440169,0.10482521688792272,414.1381696216106,0.4141381696216106,-0.12665879734992333,-0.38134957321090207,0.1002021736454446
152,6.33333,304.0591949064487,5.306834072080702,94.30404937745315,1.6459161595998664,1026.0802916317004,1.0260802916317004,-0.9695852226325026,0.3018404392456681,-0.14709728129254498,198.76622351911323,0.19876622351911322,0.12148702825655157,0.12139546087139494,0.10006026012990143
153,6.375,340.52233234720796,5.94323587602917,13.525361650549007,0.23606209332505487,1501.6171571899517,1.5016171571899517,-1.3882950938860845,0.5492610212765027,-0.16063358791160037,552.2808445494829,0.5522808445494829,0.5487768318774993,0.05107089601777186,-0.03535369331098054
154,6.41667,363.7208291223818,6.34812602626924,-62.383838497190055,-1.0888033818083578,1729.5758857410199,1.72957588574102,-1.6454558078407977,-0.48368589924427285,0.223508120326937,991.6600756477729,0.9916600756477729,0.8506821533287372,-0.47835910065671455,0.17579007497759608
155,6.45833,148.69727546887682,2.5952570456768953,-27.132736903081852,-0.4735555940361479,1468.6098408981427,1.4686098408981427,-1.4066245483768285,0.3360236887169505,0.2555588490105667,941.8595645106337,0.9418595645106337,0.9303117565277673,0.14038424736824995,-0.0437234264122882
156,6.5,-5.088560934517711,-0.08881214249569364,-92.02826524645297,-1.6061962334492752,1562.0608447427492,1.562060844742749,-1.0333374189134725,1.1623120290757634,0.14587189042943016,1418.7577287006231,1.4187577287006232,1.1406486658618615,0.7876910435544087,-0.3022200088006641
157,6.54167,-272.08813009580473,-4.748833725766467,-76.68720175861462,-1.3384441648290109,453.8434194711236,0.45384341947112355,-0.3583673839234962,-0.10870445366812094,0.256378644371537,1130.7945956012331,1.130794595601233,1.127026279624318,-0.08355807365488911,0.03906700403420863
158,6.58333,-372.57667960517796,-6.502689775258363,-50.73146008920835,-0.8854310129007819,802.7825248618507,0.8027825248618506,-0.0249149132049603,0.7593683251038871,-0.25922726737840396,1410.3482435314993,1.4103482435314993,1.0642154652855964,0.8667024693921678,-0.3245834885339447
159,6.625,-444.87053699526064,-7.7644556156825395,-48.05944159321484,-0.8387954924715083,620.2446872764829,0.6202446872764829,0.41071347890496523,-0.19749205891165486,-0.42073126459453686,944.4345453019167,0.9444345453019167,0.9295606830579558,-0.07159995437669696,-0.15082106419767713
160,6.66667,-334.9938278544852,-5.846745269919858,-19.1059639226527,-0.3334619772175408,401.54490255855103,0.401544902558551,0.1382435829999327,-0.2172887539846428,-0.30807891508816104,785.4707334487313,0.7854707334487313,0.7761019667132708,-0.12095437394305367,-0.00022314193868396847
161,6.70833,-59.1231009193792,-1.0318927750320535,27.063175449327062,0.472341517635653,232.33491521789588,0.23233491521789587,-0.13051356939644443,-0.0007096472349638399,-0.1922113873668994,606.3720609535268,0.6063720609535268,0.5960739895064693,0.08549532292842585,-0.07122797972870928
162,6.75,108.93469375070475,1.901269075601489,109.39536699708768,1.9093093405267219,356.1486211089852,0.3561486211089852,-0.057252356838430635,-0.3470028794180851,0.05615166631396068,496.4731721584941,0.49647317215849407,0.14556435506521828,-0.46806596353639507,0.07880915547264056
163,6.79167,151.23176835728813,2.6394922914480543,178.19872183343,3.1101544188388597,595.9550502769723,0.5959550502769723,-0.10859788908842892,-0.5563443474326758,0.1839833892390177,681.2491352303861,0.6812491352303861,-0.2869687579305798,-0.6072092662762779,0.11422006466533494
164,6.83333,114.86882300368367,2.0048391693048826,289.89638563333875,5.059646418932949,496.70722918962105,0.49670722918962107,0.037838075805385465,-0.4373315544696109,0.23243808425851903,994.6300757661692,0.9946300757661691,-0.8974834182087243,-0.42561665213113525,-0.0516039444973302
165,6.875,54.521997871459156,0.9515883776223023,386.27883324462704,6.741837470880872,672.342362158699,0.6723423621586989,0.3659406210668441,-0.45286370376502827,0.336223407303198,1613.5180097171847,1.6135180097171846,-1.452962271395368,-0.6987832849592757,0.06358400934858824
166,6.91667,-42.520177115719065,-0.7421170892004436,323.151005630801,5.640049029388213,1176.8146613785705,1.1768146613785704,0.7743561671224772,-0.8204070847183813,0.3349589363173222,1858.6408534838633,1.8586408534838634,-1.5932806453059487,-0.8509432007890566,0.4380619551656584
167,6.95833,-96.73261971219495,-1.6883027080573714,149.0122781884342,2.6007548802859084,1460.3039008748087,1.4603039008748087,1.0363024355869532,-0.9515854354323587,0.3912159301201059,1867.895544115494,1.867895544115494,-1.2963437942490152,-1.0885645206650967,0.7896542377444405
168,7.0,-84.30016454445449,-1.4713154312737164,-11.11655364694376,-0.1940204626137519,1363.9008042206472,1.363900804220647,1.1146290284539722,-0.7257491300110076,0.3018538271576955,1424.713279983184,1.424713279983184,-1.0825945714809158,-0.5220434263452299,0.7650278328075574
169,7.04167,-72.05676085375455,-1.2576277252201773,-122.3580483139702,-2.1355508093930764,986.7839995948267,0.9867839995948267,0.9704990040234677,0.17406215534983815,-0.03970782190940362,987.5592068673183,0.9875592068673182,-0.7005441037190191,0.6123072013369808,0.33104537000809564
170,7.08333,-47.299477945155196,-0.8255316246174,-341.24249778135317,-5.955805134014057,1732.245565975408,1.732245565975408,1.061353984499452,1.2725462892910444,-0.5048052714068986,1614.69459526882,1.6146945952688199,-0.01337956878581522,1.539270636329147,-0.4875505422664472
171,7.125,-15.12999757183924,-0.264068273447342,-420.82014730134927,-7.344697129136075,1211.0028596784014,1.2110028596784013,0.9861146485402169,0.6006065535265009,-0.3652089729794284,1262.3478420331376,1.2623478420331375,0.31252029790619773,1.1220778210545925,-0.4866153523880214
172,7.16667,-29.166732058041358,-0.5090555064598036,-405.30734959326344,-7.073947732934147,977.168122225948,0.977168122225948,0.9133560725588148,-0.34731184517933983,-0.0035645494307721113,474.9838299631598,0.4749838299631598,0.3454029803256619,-0.1359907076574503,-0.2963324945723101
173,7.20833,2.8871651636004265,0.050390538153708184,-117.47652624293575,-2.050352176744753,765.9733403784493,0.7659733403784493,0.7624247442685876,-0.058648910192817996,-0.04454180991712553,230.05333518508021,0.23005333518508023,0.04597898864196662,-0.028237092397674083,-0.22363616936033848
174,7.25,86.81143556690095,1.5151453790253318,68.85843136856968,1.201806345140086,767.6476820453569,0.7676476820453568,0.29141586233678785,0.672326661254797,-0.2287719814446101,505.45994655636594,0.505459946556366,-0.008887056827201898,0.3624740538335069,-0.3521694735368447
175,7.29167,146.59792316346048,2.5586164357880468,114.22909258602087,1.9936737671915081,79.23721715805095,0.07923721715805095,-0.05644597050552623,0.03939313455997751,0.03925009485569291,119.24664922576072,0.11924664922576073,-0.06728516169695214,-0.09640876068781715,-0.01994545636544395
176,7.33333,274.4899829579719,4.790753966359734,109.50432152115339,1.911210955706612,762.059150267256,0.762059150267256,-0.7362654446067527,0.15213921043773163,-0.12450302900514788,128.1370304383414,0.1281370304383414,0.10493193116831247,0.037073345065288345,0.06351342752926367
177,7.375,312.9057067960997,5.461234831871937,21.880581013103615,0.38188818092801463,1369.2611983656052,1.3692611983656051,-1.1478061938646322,-0.7434231158724122,0.06884214887808997,1024.872628112038,1.024872628112038,0.4626376067587947,-0.861442315083546,0.3069975349237695
178,7.41667,344.5693632302231,6.013869889867677,-34.68070753177593,-0.6052925333506859,1578.8389840445475,1.5788389840445476,-1.5050589408924908,-0.44291958352316324,0.17706598913981467,1005.4151081660509,1.005415108166051,0.8283658138647761,-0.5173002297511528,0.23889347091978808
179,7.45833,231.54034567471993,4.041141383229674,-32.51475035998321,-0.5674894492457185,1675.5607663508094,1.6755607663508094,-1.4828679885534526,0.7719702864860675,0.11255348524220839,1141.5907592989704,1.1415907592989705,0.988211674124812,0.5528724256525542,-0.14491110997193057
180,7.5,53.14775936423518,0.927603390963552,-78.32952802204777,-1.3671081655178952,1263.5556365611797,1.2635556365611798,-1.1623642385678272,0.011448897930938997,0.4953293311730389,1139.2088306821427,1.1392088306821426,1.1021545358433127,-0.2663055998488879,0.11015201547548105
181,7.54167,-158.7365537820913,-2.7704755067665507,-55.63714567188865,-0.9710513783861697,950.9482763019433,0.9509482763019433,-0.556625420451595,0.7662923037934333,0.08524594216544734,1228.1703290308803,1.2281703290308803,1.085065582372432,0.5070242573953474,-0.2719585289622151
182,7.58333,-340.3696961142306,-5.940571871205873,-81.47117726912744,-1.421940288822236,961.5504617135854,0.9615504617135854,0.02140530702075405,0.950698376388654,-0.14245595945741857,1523.9856094379702,1.5239856094379702,1.0634078123337072,1.0472390151515976,-0.3081986495524812
183,7.625,-432.6324829015104,-7.550861277709427,-24.694590590180344,-0.4310019132306567,1367.7335128865545,1.3677335128865544,0.35678464959558714,1.199576732835986,-0.5517384689547119,1422.354208666918,1.422354208666918,0.9371952484745157,0.950693368968962,-0.49085504922301676
184,7.66667,-400.1640768717641,-6.984180689615974,-20.45795296983791,-0.3570586375418237,1127.3313745267287,1.1273313745267288,0.20214871648463986,-1.1052163007135243,-0.09224344449904973,1105.1850867864723,1.1051850867864723,0.817817529671939,-0.7156161973594869,0.201251142340254
185,7.70833,-162.59138538522163,-2.837755010351106,-8.075938847747523,-0.14095172308291132,486.57930422679163,0.48657930422679163,-0.05977919510334508,-0.45238294340473106,-0.16892465672925536,815.872357090287,0.8158723570902869,0.7075268777013068,-0.4028564339581418,0.05253678723361331
186,7.75,61.35367633920484,1.0708236603220658,69.20773573300916,1.2079028563911411,329.3715042636043,0.32937150426360434,-0.09241795293827694,-0.3161349112334695,0.0017965786858145153,558.3220695392189,0.5583220695392189,0.3992080802908338,-0.3861614288630359,0.05688402959989781
187,7.79167,140.865465287046,2.458566171612732,144.11060374553688,2.515204522396491,86.27299759847782,0.08627299759847781,-0.03862930253909777,0.0771327301384251,-0.0011614823987909128,55.06280177114624,0.05506280177114624,0.027181119806680195,-0.008765473078559991,-0.04707722747414596
188,7.83333,118.58087512675098,2.069626700858053,235.7188365318327,4.114069806450772,952.3541473860187,0.9523541473860186,-0.012999707211454535,-0.9007083070547093,0.309085708596186,946.0844229543914,0.9460844229543913,-0.5538946896634043,-0.7549387528469353,0.13543960856979223
189,7.875,91.59361049432282,1.598610076915164,348.4377297333065,6.081385622020342,670.9769783942899,0.6709769783942898,0.27140281971106944,-0.5349799372007287,0.30057791299547687,1327.8860858464952,1.3278860858464951,-1.1861563901807446,-0.5968817996269301,-0.006825854688460881
190,7.91667,26.00317495302716,0.45384101890244577,381.4679042336028,6.657870919558785,658.3980043405999,0.6583980043405999,0.647325466541414,-0.07069594344561832,0.09726127732535333,1558.3797807779513,1.5583797807779514,-1.5419090083099185,-0.2258825794180613,-0.006419621928292631
191,7.95833,-74.0416005310017,-1.2922697127123617,220.7517837551561,3.852845456178006,2201.1276061868907,2.2011276061868905,0.7970558154829016,-1.8835296667486214,0.813622000809187,2646.1291574946963,2.646129157494696,-1.302781410647644,-1.9924433484308541,1.1553915429447157
